,player_id,team_id,fixture_id,minutes,position,rating,goals,passes,tackles,duels,dribbles
1303,18941,66,710588,90.0,D,6.2,,24.0,,6.0,
1304,19192,66,710588,56.0,M,7.2,,14.0,2.0,9.0,2.0
1305,47522,66,710588,79.0,M,6.5,,33.0,1.0,10.0,5.0
1306,19191,66,710588,90.0,M,7.6,,41.0,4.0,15.0,6.0
1307,18955,66,710588,69.0,F,6.7,,8.0,,3.0,
1308,19366,66,710588,90.0,F,6.9,,23.0,,15.0,7.0
1309,169291,66,710588,,G,,,,,,
1310,19177,66,710588,,D,,,,,,
1311,76,66,710588,11.0,M,6.5,,11.0,,3.0,1.0
1312,671,66,710588,21.0,F,6.3,,8.0,,6.0,5.0
1313,894,66,710588,,D,,,,,,
1314,1914,66,710588,,M,,,,,,
1315,19195,66,710588,,M,,,,,,
1316,983,66,710588,34.0,F,6.9,,6.0,,7.0,4.0
1317,137302,66,710588,,F,,,,,,
1318,18835,52,710589,90.0,G,7.2,,11.0,,,
1319,18847,52,710589,90.0,D,6.9,,71.0,,7.0,1.0
1320,2729,52,710589,90.0,D,7.5,,55.0,3.0,4.0,
1321,67971,52,710589,90.0,D,7,,61.0,1.0,4.0,
1322,182201,52,710589,90.0,D,7,,55.0,4.0,13.0,5.0
1323,67972,52,710589,90.0,M,7.6,,38.0,4.0,16.0,1.0
1324,2991,52,710589,67.0,M,6.6,,31.0,,10.0,2.0
1325,18849,52,710589,90.0,M,6.6,,52.0,2.0,14.0,1.0
1326,3428,52,710589,86.0,F,7.2,,40.0,3.0,11.0,1.0
1327,2928,52,710589,84.0,F,6.9,,23.0,,13.0,
1328,3247,52,710589,90.0,F,8.2,1.0,40.0,,17.0,11.0
1329,2930,52,710589,,G,,,,,,
1330,18844,52,710589,,D,,,,,,
1331,18840,52,710589,,D,,,,,,
1332,18862,52,710589,,D,,,,,,
1333,18852,52,710589,23.0,M,6.3,,11.0,,1.0,
1334,18806,52,710589,,M,,,,,,
1335,18853,52,710589,,M,,,,,,
1336,19617,52,710589,8.0,M,6.3,,7.0,,2.0,
1337,1135,52,710589,10.0,F,8.9,2.0,3.0,,1.0,
1338,159,47,710589,90.0,G,5.9,,32.0,,,
1339,1566,47,710589,90.0,D,6.2,,31.0,4.0,13.0,1.0
1340,149550,47,710589,58.0,D,5.9,,24.0,,9.0,
1341,175,47,710589,12.0,D,6.7,,4.0,,2.0,
1342,739,47,710589,90.0,D,6.5,,23.0,2.0,9.0,3.0
1343,2735,47,710589,90.0,M,6.7,,41.0,2.0,11.0,3.0
1344,180,47,710589,90.0,M,6.3,,36.0,,8.0,2.0
1345,182,47,710589,60.0,M,6.9,,23.0,,3.0,1.0
1346,172,47,710589,90.0,M,6.3,,22.0,2.0,17.0,5.0
1347,184,47,710589,90.0,F,6.6,,21.0,1.0,9.0,3.0
1348,178,47,710589,90.0,F,7.2,,30.0,5.0,26.0,4.0
1349,30418,47,710589,,G,,,,,,
1350,138839,47,710589,,D,,,,,,
1351,164,47,710589,30.0,D,5.6,,5.0,,2.0,
1352,18742,47,710589,,D,,,,,,
1353,19321,47,710589,78.0,D,6.3,,22.0,,4.0,
1354,2061,47,710589,,F,,,,,,
1355,662,47,710589,,M,,,,,,
1356,138893,47,710589,,F,,,,,,
1357,162552,47,710589,,F,,,,,,
1358,2932,45,710590,90.0,G,7.3,,23.0,,1.0,
1359,2484,45,710590,90.0,D,7.2,,42.0,,11.0,
1360,19073,45,710590,61.0,D,6.6,,21.0,,7.0,
1361,2934,45,710590,90.0,D,7.9,1.0,44.0,1.0,8.0,
1362,18758,45,710590,90.0,M,6.7,,42.0,1.0,7.0,2.0
1363,18805,45,710590,90.0,M,8.3,,53.0,2.0,3.0,
1364,326,45,710590,90.0,M,6.7,,50.0,2.0,9.0,3.0
1365,2724,45,710590,90.0,M,7.2,,54.0,,9.0,
1366,18854,45,710590,90.0,F,8.3,1.0,18.0,1.0,6.0,1.0
1367,2413,45,710590,81.0,F,6.7,,14.0,3.0,15.0,2.0
1368,18781,45,710590,88.0,F,7.5,1.0,23.0,,7.0,2.0
1369,18858,45,710590,,G,,,,,,
1370,19150,45,710590,,D,,,,,,
1371,18760,45,710590,,D,,,,,,
1372,18762,45,710590,,M,,,,,,
1373,18765,45,710590,29.0,M,6.5,,23.0,,5.0,1.0
1374,138787,45,710590,,F,,,,,,
1375,3240,45,710590,,M,,,,,,
1376,1455,45,710590,2.0,F,,,5.0,,,
1377,2461,45,710590,9.0,F,6.3,,4.0,,3.0,
1378,18911,44,710590,90.0,G,6.3,,16.0,,,
1379,18916,44,710590,90.0,D,6.3,,35.0,,2.0,
1380,2936,44,710590,90.0,D,6.3,,51.0,2.0,8.0,
1381,18917,44,710590,90.0,D,6.9,1.0,50.0,,11.0,
1382,18918,44,710590,90.0,D,6.7,,35.0,,6.0,2.0
1383,2790,44,710590,76.0,M,7.2,,16.0,2.0,5.0,
1384,18926,44,710590,90.0,M,7.5,,64.0,3.0,7.0,1.0
1385,19268,44,710590,90.0,M,6.2,,41.0,,8.0,1.0
1386,18929,44,710590,90.0,M,7.7,,32.0,2.0,11.0,5.0
1387,18931,44,710590,86.0,F,6.5,,22.0,1.0,15.0,1.0
1388,18927,44,710590,76.0,F,6.3,,16.0,,14.0,1.0
1389,18836,44,710590,,G,,,,,,
1390,264437,44,710590,,D,,,,,,
1391,18912,44,710590,,D,,,,,,
1392,21383,44,710590,,D,,,,,,
1393,18925,44,710590,14.0,M,6.3,,5.0,,1.0,
1394,18922,44,710590,,M,,,,,,
1395,18930,44,710590,14.0,F,6.5,,,,2.0,
1396,19169,44,710590,8.0,F,6.6,,1.0,,1.0,
1397,665,44,710590,,D,,,,,,
1398,20619,63,710591,90.0,G,7,,42.0,,1.0,
1399,19116,63,710591,90.0,D,6.9,,55.0,2.0,7.0,1.0
1400,47302,63,710591,33.0,D,6.5,,23.0,1.0,2.0,
1401,19118,63,710591,90.0,D,7,,59.0,2.0,9.0,1.0
1402,1564,63,710591,90.0,D,6.5,,36.0,3.0,9.0,1.0
1403,19130,63,710591,90.0,M,7.2,,52.0,2.0,7.0,2.0
1404,1496,63,710591,90.0,M,6.6,,19.0,1.0,6.0,2.0
1405,19126,63,710591,90.0,M,6.5,,26.0,2.0,7.0,1.0
1406,935,63,710591,45.0,M,6.6,,13.0,,3.0,
1407,19128,63,710591,68.0,M,6.7,,18.0,,5.0,2.0
1408,19134,63,710591,90.0,F,7.2,,18.0,,3.0,
1409,39105,63,710591,,G,,,,,,
1410,17676,63,710591,,M,,,,,,
1411,64003,63,710591,27.0,D,6.7,,19.0,1.0,4.0,
1412,278392,63,710591,,D,,,,,,
1413,19139,63,710591,45.0,F,6.9,,14.0,2.0,6.0,
1414,19131,63,710591,,M,,,,,,
1415,3008,63,710591,,M,,,,,,
1416,19329,63,710591,22.0,M,6.5,,10.0,,2.0,1.0
1417,37724,63,710591,,M,,,,,,
1418,280,40,710591,90.0,G,7.7,,35.0,,,
1419,283,40,710591,90.0,D,8.2,,45.0,,3.0,
1420,286,40,710591,90.0,D,7.3,,72.0,,3.0,
1421,290,40,710591,90.0,D,7.2,,60.0,,5.0,1.0
1422,289,40,710591,90.0,D,7.2,,55.0,1.0,5.0,
1423,19035,40,710591,63.0,M,6.6,,32.0,,6.0,3.0
1424,299,40,710591,90.0,M,7.5,1.0,33.0,1.0,9.0,2.0
1425,507,40,710591,89.0,M,7.9,,66.0,4.0,7.0,1.0
1426,306,40,710591,90.0,F,7.7,1.0,32.0,1.0,6.0,3.0
1427,2678,40,710591,82.0,F,7.7,,33.0,,10.0,2.0
1428,304,40,710591,90.0,F,6.9,1.0,28.0,,12.0,4.0
1429,281,40,710591,,G,,,,,,
1430,1600,40,710591,,D,,,,,,
1431,284,40,710591,,D,,,,,,
1432,1145,40,710591,,D,,,,,,
1433,297,40,710591,8.0,M,6.9,,4.0,,2.0,2.0
1434,293,40,710591,,M,,,,,,
1435,296,40,710591,,M,,,,,,
1436,292,40,710591,27.0,M,7.3,,25.0,1.0,3.0,
1437,294,40,710591,1.0,M,,,4.0,,,
1438,2728,46,710592,90.0,G,8,,47.0,,,
1439,2920,46,710592,90.0,D,6.3,,25.0,3.0,4.0,
1440,18776,46,710592,90.0,D,7.6,,63.0,3.0,11.0,
1441,18943,46,710592,61.0,D,7.7,,25.0,2.0,7.0,
1442,18936,46,710592,90.0,D,6.7,,18.0,4.0,9.0,
1443,2926,46,710592,90.0,M,6.3,,43.0,1.0,11.0,1.0
1444,18786,46,710592,90.0,M,7.3,,37.0,3.0,7.0,2.0
1445,18777,46,710592,90.0,M,6.7,,16.0,,9.0,5.0
1446,18784,46,710592,73.0,M,6.7,,19.0,1.0,2.0,
1447,18778,46,710592,73.0,M,6.2,,14.0,,4.0,3.0
1448,18788,46,710592,90.0,F,6.6,,12.0,,4.0,
1449,18146,46,710592,,G,,,,,,
1450,18771,46,710592,,D,,,,,,
1451,18772,46,710592,29.0,D,6.9,,27.0,1.0,5.0,
1452,3421,46,710592,,D,,,,,,
1453,22233,46,710592,,M,,,,,,
1454,148099,46,710592,,M,,,,,,
1455,2778,46,710592,17.0,F,7.2,,10.0,,3.0,1.0
1456,18767,46,710592,17.0,F,6.2,,8.0,,1.0,
1457,1098,46,710592,,F,,,,,,
1458,617,50,710592,90.0,G,7.3,,18.0,,1.0,
1459,627,50,710592,90.0,D,7.5,,54.0,2.0,5.0,
1460,567,50,710592,90.0,D,7.2,,95.0,,5.0,
1461,622,50,710592,90.0,D,7.5,,112.0,,2.0,
1462,855,50,710592,90.0,D,7.5,,63.0,3.0,9.0,2.0
1463,633,50,710592,90.0,M,8.2,,33.0,1.0,7.0,2.0
1464,44,50,710592,90.0,M,6.6,,51.0,,6.0,1.0
1465,636,50,710592,90.0,M,8,1.0,43.0,3.0,11.0,3.0
1466,643,50,710592,84.0,F,6.5,,26.0,1.0,9.0,2.0
1467,931,50,710592,64.0,F,6.7,,10.0,,6.0,
1468,19187,50,710592,90.0,F,7.2,,41.0,1.0,8.0,2.0
1469,19197,50,710592,,G,,,,,,
1470,18861,50,710592,,D,,,,,,
1471,641,50,710592,,D,,,,,,
1472,626,50,710592,,D,,,,,,
1473,640,50,710592,10.0,M,7,,6.0,2.0,2.0,
1474,629,50,710592,,M,,,,,,
1475,635,50,710592,,F,,,,,,
1476,645,50,710592,26.0,F,6.3,,5.0,1.0,6.0,2.0
1477,631,50,710592,,M,,,,,,
1478,882,33,710593,90.0,G,6.3,,10.0,,,
1479,18846,33,710593,90.0,D,7.3,,45.0,4.0,7.0,
1480,742,33,710593,90.0,D,7.2,,56.0,3.0,6.0,
1481,2935,33,710593,90.0,D,7.2,,63.0,2.0,4.0,
1482,891,33,710593,90.0,D,7.9,,63.0,2.0,3.0,1.0
1483,904,33,710593,90.0,M,8.2,,115.0,2.0,18.0,3.0
1484,902,33,710593,90.0,M,6.9,,106.0,3.0,8.0,1.0
1485,897,33,710593,85.0,M,6.7,,33.0,1.0,9.0,3.0
1486,1485,33,710593,85.0,M,7.9,1.0,58.0,2.0,9.0,2.0
1487,18,33,710593,66.0,M,5.9,,36.0,,8.0,4.0
1488,874,33,710593,90.0,F,8.7,2.0,45.0,,4.0,
1489,2931,33,710593,,G,,,,,,
1490,885,33,710593,,D,,,,,,
1491,889,33,710593,,D,,,,,,
1492,886,33,710593,,D,,,,,,
1493,900,33,710593,24.0,M,7.3,1.0,10.0,,2.0,1.0
1494,901,33,710593,,M,,,,,,
1495,905,33,710593,,M,,,,,,
1496,547,33,710593,8.0,M,6.2,,1.0,,1.0,1.0
1497,908,33,710593,8.0,F,6.3,,3.0,,,
1498,18889,34,710593,90.0,G,5,,35.0,,,
1499,18896,34,710593,77.0,D,7.3,1.0,12.0,,1.0,
1500,18899,34,710593,90.0,D,5.9,,33.0,,1.0,
1501,18894,34,710593,90.0,D,7.6,,36.0,2.0,3.0,
1502,18891,34,710593,84.0,D,6.2,,33.0,,2.0,
1503,18903,34,710593,90.0,D,6.3,,39.0,2.0,4.0,
1504,2507,34,710593,90.0,M,6.2,,23.0,1.0,11.0,4.0
1505,1463,34,710593,85.0,M,8.2,,23.0,9.0,14.0,4.0
1506,18901,34,710593,90.0,M,6.5,,54.0,3.0,9.0,1.0
1507,723,34,710593,90.0,M,6.7,,24.0,,22.0,5.0
1508,22173,34,710593,90.0,F,7.5,,29.0,,12.0,6.0
1509,18885,34,710593,,G,,,,,,
1510,18893,34,710593,,D,,,,,,
1511,2806,34,710593,,D,,,,,,
1512,2855,34,710593,,D,,,,,,
1513,19076,34,710593,9.0,D,6.3,,8.0,,,
1514,18924,34,710593,8.0,M,6.5,,6.0,,,
1515,138906,34,710593,,M,,,,,,
1516,19163,34,710593,13.0,M,6.2,,10.0,,,
1517,19166,34,710593,,F,,,,,,
1518,18935,41,710594,90.0,G,7.6,,28.0,,2.0,
1519,158694,41,710594,90.0,D,6.3,,39.0,,8.0,2.0
1520,18940,41,710594,90.0,D,7.7,,64.0,1.0,8.0,
1521,47480,41,710594,90.0,D,7.9,,70.0,2.0,10.0,
1522,20600,41,710594,90.0,D,7.3,,27.0,3.0,8.0,
1523,18949,41,710594,53.0,M,6.9,,28.0,2.0,9.0,1.0
1524,18948,41,710594,90.0,M,6.6,,32.0,,5.0,1.0
1525,2938,41,710594,90.0,M,6.9,,27.0,,4.0,1.0
1526,18946,41,710594,90.0,M,6.2,,18.0,,13.0,1.0
1527,2114,41,710594,90.0,M,6.5,,31.0,,10.0,1.0
1528,19484,41,710594,74.0,F,7,,15.0,,4.0,1.0
1529,18932,41,710594,,G,,,,,,
1530,171,41,710594,,D,,,,,,
1531,30476,41,710594,,D,,,,,,
1532,2999,41,710594,,D,,,,,,
1533,18942,41,710594,,D,,,,,,
1534,231029,41,710594,,M,,,,,,
1535,20557,41,710594,37.0,M,6.6,,10.0,,1.0,
1536,19524,41,710594,,F,,,,,,
1537,138822,41,710594,16.0,F,6.9,,1.0,,5.0,1.0
1538,2997,48,710594,90.0,G,7.2,,19.0,,,
1539,1231,48,710594,90.0,D,7.5,,36.0,4.0,9.0,1.0
1540,19147,48,710594,90.0,D,7.6,,72.0,,10.0,
1541,18817,48,710594,90.0,D,7,,61.0,1.0,3.0,
1542,18813,48,710594,90.0,D,7.3,,61.0,,3.0,
1543,1243,48,710594,90.0,M,6.9,,63.0,2.0,11.0,
1544,2937,48,710594,90.0,M,7.9,,87.0,1.0,7.0,2.0
1545,19428,48,710594,83.0,M,7.5,,23.0,,11.0,6.0
1546,19361,48,710594,63.0,M,7,,36.0,,4.0,1.0
1547,1697,48,710594,90.0,M,6.9,,51.0,2.0,8.0,1.0
1548,18819,48,710594,90.0,F,6.7,,21.0,3.0,17.0,
1549,253,48,710594,,G,,,,,,
1550,18815,48,710594,,D,,,,,,
1551,2726,48,710594,,D,,,,,,
1552,18814,48,710594,,D,,,,,,
1553,2473,48,710594,,M,,,,,,
1554,1234,48,710594,,M,,,,,,
1555,18826,48,710594,,M,,,,,,
1556,842,48,710594,27.0,M,6.9,,8.0,1.0,3.0,
1557,18834,48,710594,13.0,F,6.3,,3.0,,1.0,
1558,44775,38,710595,90.0,G,6.9,,27.0,,,
1559,193296,38,710595,90.0,D,6.3,,29.0,1.0,14.0,6.0
1560,2773,38,710595,90.0,D,7,,62.0,1.0,3.0,
1561,31016,38,710595,90.0,D,6.3,,53.0,2.0,4.0,
1562,167,38,710595,90.0,D,6.9,,40.0,1.0,12.0,1.0
1563,2774,38,710595,77.0,M,7,,32.0,5.0,11.0,1.0
1564,2218,38,710595,90.0,M,6.2,,24.0,,12.0,2.0
1565,179,38,710595,90.0,M,6.6,,32.0,1.0,10.0,4.0
1566,31023,38,710595,90.0,M,6.6,,16.0,5.0,16.0,1.0
1567,80,38,710595,90.0,M,6.3,,24.0,3.0,20.0,3.0
1568,18881,38,710595,53.0,F,6.6,,11.0,,3.0,1.0
1569,18887,38,710595,,G,,,,,,
1570,18797,38,710595,,D,,,,,,
1571,18793,38,710595,,D,,,,,,
1572,18799,38,710595,,D,,,,,,
1573,21100,38,710595,,M,,,,,,
1574,18804,38,710595,,M,,,,,,
1575,49942,38,710595,,M,,,,,,
1576,2860,38,710595,13.0,M,6.5,,6.0,1.0,3.0,1.0
1577,47582,38,710595,37.0,F,6.5,,14.0,,7.0,4.0
1578,1590,39,710595,90.0,G,7.3,,12.0,,,
1579,18744,39,710595,90.0,D,7.2,,66.0,3.0,8.0,1.0
1580,18741,39,710595,90.0,D,7.2,,58.0,,3.0,
1581,2716,39,710595,90.0,D,7,,62.0,,9.0,1.0
1582,130,39,710595,90.0,M,6.2,,41.0,3.0,13.0,2.0
1583,2676,39,710595,90.0,M,7.2,,72.0,5.0,13.0,1.0
1584,2677,39,710595,90.0,M,7.7,,48.0,,3.0,1.0
1585,652,39,710595,90.0,M,6.9,,45.0,4.0,13.0,1.0
1586,41112,39,710595,63.0,F,7.5,,14.0,,15.0,7.0
1587,2887,39,710595,90.0,F,6.6,,29.0,1.0,8.0,1.0
1588,18753,39,710595,81.0,F,7.3,,22.0,,17.0,11.0
1589,18737,39,710595,,G,,,,,,
1590,18739,39,710595,,D,,,,,,
1591,195717,39,710595,,D,,,,,,
1592,2922,39,710595,,M,,,,,,
1593,21138,39,710595,,D,,,,,,
1594,285,39,710595,,D,,,,,,
1595,24888,39,710595,27.0,F,7.3,1.0,8.0,3.0,11.0,3.0
1596,129791,39,710595,,F,,,,,,
1597,1605,39,710595,9.0,M,6.9,,8.0,,2.0,1.0
1598,19599,66,710596,90.0,G,7.3,,36.0,,,
1599,19298,66,710596,86.0,D,7.7,1.0,28.0,1.0,13.0,4.0
1600,19354,66,710596,90.0,D,6.9,,38.0,,3.0,
1601,19182,66,710596,90.0,D,7,,46.0,,8.0,
1602,19179,66,710596,90.0,D,7.9,,58.0,,11.0,1.0
1603,18941,66,710596,61.0,D,7,,32.0,2.0,7.0,
1604,19192,66,710596,90.0,M,7,,28.0,1.0,10.0,4.0
1605,47522,66,710596,90.0,M,7.6,,34.0,3.0,16.0,5.0
1606,19191,66,710596,40.0,M,6.6,,17.0,1.0,8.0,4.0
1607,18955,66,710596,90.0,F,6.9,,15.0,1.0,8.0,3.0
1608,19366,66,710596,90.0,F,6.7,,15.0,,11.0,1.0
1609,19174,66,710596,,G,,,,,,
1610,19177,66,710596,,D,,,,,,
1611,19071,66,710596,,M,,,,,,
1612,76,66,710596,50.0,M,6.6,,21.0,,3.0,1.0
1613,671,66,710596,8.0,F,6.5,,5.0,,6.0,2.0
1614,894,66,710596,8.0,D,6.7,,7.0,1.0,2.0,1.0
1615,19195,66,710596,,M,,,,,,
1616,137302,66,710596,,F,,,,,,
1617,983,66,710596,21.0,F,7.6,1.0,4.0,,1.0,
1618,18858,45,710596,90.0,G,5.9,,21.0,,,
1619,19073,45,710596,80.0,D,6.2,,21.0,1.0,7.0,
1620,2484,45,710596,90.0,D,6.5,,26.0,2.0,6.0,
1621,2934,45,710596,90.0,D,6.2,,30.0,,9.0,
1622,2724,45,710596,90.0,D,7,,41.0,3.0,10.0,1.0
1623,18854,45,710596,90.0,M,7.3,,25.0,2.0,8.0,1.0
1624,18805,45,710596,90.0,M,7,,41.0,6.0,15.0,2.0
1625,326,45,710596,72.0,M,6.3,,29.0,4.0,10.0,1.0
1626,1455,45,710596,81.0,M,6.3,,23.0,2.0,6.0,1.0
1627,18781,45,710596,90.0,F,6.9,,19.0,,8.0,5.0
1628,2461,45,710596,63.0,F,6.5,,13.0,,20.0,
1629,20224,45,710596,,G,,,,,,
1630,19150,45,710596,,D,,,,,,
1631,17661,45,710596,,D,,,,,,
1632,18760,45,710596,10.0,D,6.6,,2.0,1.0,1.0,
1633,18762,45,710596,9.0,M,6.3,,10.0,,1.0,
1634,18765,45,710596,27.0,M,6.2,,8.0,1.0,2.0,
1635,138787,45,710596,18.0,F,6.5,,1.0,,4.0,
1636,138786,45,710596,,F,,,,,,
1637,18959,51,710597,90.0,G,6.7,,26.0,,1.0,
1638,537,51,710597,90.0,D,7,,33.0,2.0,10.0,1.0
1639,18962,51,710597,90.0,D,7.3,,32.0,2.0,7.0,
1640,18963,51,710597,90.0,D,6.6,,39.0,,3.0,1.0
1641,47380,51,710597,90.0,D,7.7,,42.0,3.0,10.0,4.0
1642,18973,51,710597,62.0,M,7,,9.0,2.0,6.0,2.0
1643,18968,51,710597,79.0,M,7.3,,21.0,4.0,7.0,
1644,295,51,710597,90.0,M,6.7,,37.0,3.0,13.0,1.0
1645,1469,51,710597,70.0,M,7.3,1.0,11.0,,12.0,1.0
1646,1946,51,710597,90.0,F,7.9,,31.0,,13.0,6.0
1647,19364,51,710597,90.0,F,7.2,1.0,22.0,1.0,13.0,6.0
1648,18960,51,710597,,G,,,,,,
1649,18961,51,710597,20.0,D,6.5,,8.0,,3.0,
1650,138815,51,710597,,D,,,,,,
1651,639,51,710597,,M,,,,,,
1652,6716,51,710597,,M,,,,,,
1653,1093,51,710597,28.0,M,6.3,,7.0,2.0,6.0,2.0
1654,17715,51,710597,,M,,,,,,
1655,40911,51,710597,11.0,M,6.2,,4.0,,5.0,3.0
1656,19772,51,710597,,F,,,,,,
1657,2728,46,710597,90.0,G,6.5,,22.0,,,
1658,18771,46,710597,90.0,D,6.3,,65.0,4.0,20.0,3.0
1659,18776,46,710597,90.0,D,6.5,,66.0,2.0,6.0,
1660,18943,46,710597,90.0,D,6.6,,85.0,3.0,7.0,
1661,18936,46,710597,68.0,D,6.2,,38.0,,3.0,
1662,2926,46,710597,90.0,M,7.7,,63.0,3.0,14.0,1.0
1663,18786,46,710597,90.0,M,6.6,,57.0,3.0,17.0,2.0
1664,22233,46,710597,75.0,M,6.3,,36.0,,7.0,2.0
1665,18784,46,710597,45.0,F,6.2,,13.0,1.0,4.0,1.0
1666,18788,46,710597,90.0,F,7.2,1.0,14.0,,4.0,
1667,18778,46,710597,90.0,F,6.9,,44.0,,13.0,2.0
1668,18146,46,710597,,G,,,,,,
1669,2920,46,710597,22.0,D,6.9,,26.0,1.0,3.0,1.0
1670,3421,46,710597,,D,,,,,,
1671,18777,46,710597,,M,,,,,,
1672,18779,46,710597,,M,,,,,,
1673,148099,46,710597,,M,,,,,,
1674,2778,46,710597,15.0,F,6.6,,3.0,,2.0,
1675,18767,46,710597,45.0,F,7,,17.0,,9.0,4.0
1676,1098,46,710597,,F,,,,,,
1677,18911,44,710598,90.0,G,6.6,,20.0,,,
1678,18916,44,710598,90.0,D,7.2,,29.0,2.0,5.0,
1679,2936,44,710598,90.0,D,7.2,,44.0,1.0,8.0,
1680,18917,44,710598,90.0,D,6.6,,58.0,,7.0,
1681,18918,44,710598,90.0,D,6.6,,39.0,2.0,14.0,
1682,2790,44,710598,57.0,M,6.9,,14.0,,1.0,
1683,18926,44,710598,90.0,M,7.3,,56.0,,8.0,
1684,19268,44,710598,90.0,M,7.3,,46.0,1.0,10.0,3.0
1685,18929,44,710598,90.0,M,7.5,,30.0,5.0,11.0,2.0
1686,18927,44,710598,57.0,F,6.7,,16.0,,12.0,
1687,18931,44,710598,82.0,F,6.9,,16.0,1.0,16.0,
1688,18836,44,710598,,G,,,,,,
1689,19495,44,710598,,D,,,,,,
1690,18912,44,710598,,D,,,,,,
1691,21383,44,710598,,D,,,,,,
1692,18925,44,710598,,M,,,,,,
1693,18922,44,710598,,M,,,,,,
1694,18930,44,710598,33.0,F,6.3,,4.0,,4.0,2.0
1695,19169,44,710598,8.0,F,6.6,,1.0,,5.0,
1696,665,44,710598,33.0,D,6.9,,19.0,1.0,6.0,
1697,20355,42,710598,90.0,G,7.3,,38.0,1.0,3.0,
1698,2597,42,710598,90.0,D,7.3,,54.0,1.0,4.0,
1699,19959,42,710598,90.0,D,7.3,,58.0,1.0,14.0,1.0
1700,22224,42,710598,90.0,D,7.3,,54.0,3.0,14.0,
1701,1117,42,710598,78.0,D,6.7,,28.0,,4.0,
1702,49,42,710598,75.0,M,7,,55.0,,5.0,1.0
1703,3246,42,710598,90.0,M,6.3,,38.0,1.0,19.0,4.0
1704,1161,42,710598,61.0,M,6.9,,28.0,1.0,6.0,1.0
1705,37127,42,710598,90.0,M,7.7,1.0,62.0,2.0,8.0,1.0
1706,1460,42,710598,90.0,M,6.9,,34.0,2.0,6.0,1.0
1707,1465,42,710598,90.0,F,6.9,,24.0,1.0,7.0,1.0
1708,1438,42,710598,,G,,,,,,
1709,1440,42,710598,,D,,,,,,
1710,41577,42,710598,12.0,D,6.7,,7.0,1.0,4.0,2.0
1711,190,42,710598,,D,,,,,,
1712,46792,42,710598,,D,,,,,,
1713,1427,42,710598,29.0,M,7,,28.0,2.0,7.0,
1714,127769,42,710598,,F,,,,,,
1715,1456,42,710598,15.0,M,6.3,,15.0,2.0,6.0,1.0
1716,1467,42,710598,,F,,,,,,
1717,280,40,710599,90.0,G,7.7,,23.0,,,
1718,296,40,710599,90.0,D,7.9,,73.0,4.0,17.0,2.0
1719,1145,40,710599,90.0,D,7.3,,56.0,2.0,6.0,
1720,290,40,710599,90.0,D,8.2,,62.0,,7.0,
1721,1600,40,710599,90.0,D,7.5,,36.0,3.0,18.0,3.0
1722,292,40,710599,88.0,M,7.3,,46.0,3.0,13.0,4.0
1723,299,40,710599,90.0,M,7,,56.0,3.0,4.0,
1724,507,40,710599,62.0,M,6.9,,54.0,,4.0,
1725,306,40,710599,90.0,F,7.6,1.0,42.0,,15.0,5.0
1726,2678,40,710599,76.0,F,7,,15.0,3.0,16.0,3.0
1727,304,40,710599,90.0,F,7.2,1.0,20.0,2.0,13.0,3.0
1728,281,40,710599,,G,,,,,,
1729,127472,40,710599,,D,,,,,,
1730,289,40,710599,,D,,,,,,
1731,284,40,710599,,D,,,,,,
1732,297,40,710599,,M,,,,,,
1733,1101,40,710599,,F,,,,,,
1734,293,40,710599,14.0,M,6.5,,3.0,,3.0,1.0
1735,294,40,710599,28.0,M,7.3,1.0,4.0,1.0,1.0,
1736,305,40,710599,2.0,F,,,,,,
1737,18835,52,710599,90.0,G,7.2,,18.0,,,
1738,18847,52,710599,90.0,D,6.6,,24.0,4.0,12.0,
1739,2729,52,710599,90.0,D,6.3,,50.0,,5.0,
1740,67971,52,710599,90.0,D,6.9,,44.0,5.0,9.0,
1741,182201,52,710599,90.0,D,6.9,,45.0,8.0,12.0,
1742,67972,52,710599,90.0,M,6.7,,27.0,,10.0,1.0
1743,2991,52,710599,81.0,M,6.2,,17.0,2.0,7.0,2.0
1744,18849,52,710599,65.0,M,6.6,,23.0,1.0,9.0,4.0
1745,3428,52,710599,90.0,F,7.2,,23.0,2.0,16.0,2.0
1746,2928,52,710599,65.0,F,6.9,,9.0,,9.0,
1747,3247,52,710599,90.0,F,6.2,,22.0,1.0,19.0,5.0
1748,2930,52,710599,,G,,,,,,
1749,18844,52,710599,,D,,,,,,
1750,18840,52,710599,,D,,,,,,
1751,18862,52,710599,,D,,,,,,
1752,18852,52,710599,,M,,,,,,
1753,19617,52,710599,9.0,M,6.5,,6.0,1.0,4.0,1.0
1754,18806,52,710599,,M,,,,,,
1755,18853,52,710599,25.0,M,6.3,,16.0,,4.0,2.0
1756,1135,52,710599,25.0,F,6.7,,8.0,,1.0,
1757,617,50,710600,90.0,G,7.7,,32.0,,2.0,
1758,627,50,710600,90.0,D,7.5,,57.0,,3.0,1.0
1759,567,50,710600,90.0,D,8.2,,83.0,1.0,13.0,
1760,18861,50,710600,90.0,D,7,,64.0,1.0,12.0,
1761,855,50,710600,90.0,D,7.2,,74.0,4.0,14.0,3.0
1762,633,50,710600,90.0,M,6.6,,38.0,,3.0,2.0
1763,640,50,710600,65.0,M,6.3,,54.0,1.0,8.0,
1764,636,50,710600,72.0,M,6.6,,33.0,,5.0,2.0
